district_id,county_id,subcounty_id,parish_id,village_id,district,county,subcounty,parish,village,year,school_name,ownership,gender,p1,p2,p3,p4,p5,p6,p7,subtotal,p1_speciall_needs,p2_special_needs,p3_special_needs,p4_special_needs,p5_special_needs,p6_special_needs,p7_special_needs,baby_class,middle_class,top_class,orphans
d102,c102,s109,p146,v403,Kayunga,Ntenjeru,Kayunga Town Council,Ntenjeru Ward,Tente,2022,Tente Primary School,Government,Girls,23,33,27,43,50,53,37,266,1,2,0,1,1,1,2,10,0,0,
d102,c102,s110,p159,v164,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Bugaddu,2022,Bugaddu CU Primary School,Government,Boys,94,63,62,55,53,52,29,408,0,0,0,0,0,0,0,20,0,26,
d102,c102,s110,p159,v165,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Busaana,2022,Busaana CU Primary School,Government,Boys,57,58,62,79,82,116,53,507,0,0,0,0,1,0,0,0,0,0,
d102,c102,s110,p159,v165,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Busaana,2022,Busaana RC Primary School,Government,Boys,82,47,50,62,44,44,27,356,6,5,3,5,4,3,2,0,0,0,
d102,c102,s110,p159,v166,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Kasana I,2022,Kasana CU Primary School,Government,Boys,56,39,30,40,42,27,14,248,1,0,0,0,0,0,1,0,0,0,
d102,c102,s110,p161,v171,Kayunga,Ntenjeru,Busaana Town Council,Namukuma Ward,Kayonjo,2022,Kayonjo UMEA Primary School,Government,Boys,58,41,30,22,13,0,0,164,0,0,0,0,0,0,0,0,0,0,
d102,c102,s110,p161,v172,Kayunga,Ntenjeru,Busaana Town Council,Namukuma Ward,Kyayaye,2022,Kyayaye RC Primary School,Government,Boys,79,50,55,59,69,54,36,402,1,0,1,0,0,0,0,20,0,10,
d102,c102,s110,p160,v136,Kayunga,Ntenjeru,Busaana Town Council,Lusenke Ward,Kyengera,2022,Kyengera CU Primary School,Government,Boys,59,83,68,59,67,56,37,429,3,4,4,3,3,2,3,0,0,0,
d102,c102,s110,p162,v174,Kayunga,Ntenjeru,Busaana Town Council,Namirembe Ward,Namirembe A,2022,Namirembe CU Primary School,Government,Boys,71,59,62,64,93,29,11,389,0,0,0,1,0,0,0,43,20,30,
d102,c102,s110,p162,v147,Kayunga,Ntenjeru,Busaana Town Council,Namirembe Ward,Namirembe B,2022,Namirembe Public Primary School,Government,Boys,27,19,13,12,7,0,0,78,1,2,1,0,1,0,0,0,0,0,
d102,c102,s110,p159,v164,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Bugaddu,2022,Bugaddu CU Primary School,Government,Girls,88,44,60,46,45,41,38,362,0,0,0,0,0,1,1,27,0,0,
d102,c102,s110,p159,v165,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Busaana,2022,Busaana CU Primary School,Government,Girls,71,71,90,102,143,96,44,617,0,2,1,0,0,0,0,0,0,0,
d102,c102,s110,p159,v165,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Busaana,2022,Busaana RC Primary School,Government,Girls,78,50,52,75,51,56,18,380,4,7,5,4,3,2,3,0,0,0,
d102,c102,s110,p159,v166,Kayunga,Ntenjeru,Busaana Town Council,Kasana Ward,Kasana I,2022,Kasana CU Primary School,Government,Girls,59,46,35,35,38,23,18,254,1,0,2,0,0,0,0,0,0,0,
d102,c102,s110,p161,v171,Kayunga,Ntenjeru,Busaana Town Council,Namukuma Ward,Kayonjo,2022,Kayonjo UMEA Primary School,Government,Girls,60,39,27,17,16,0,0,159,0,0,0,0,0,0,0,0,0,0,
d102,c102,s110,p161,v172,Kayunga,Ntenjeru,Busaana Town Council,Namukuma Ward,Kyayaye,2022,Kyayaye RC Primary School,Government,Girls,59,79,40,64,55,35,26,358,0,1,0,1,0,0,0,15,0,0,
d102,c102,s110,p160,v136,Kayunga,Ntenjeru,Busaana Town Council,Lusenke Ward,Kyengera,2022,Kyengera CU Primary School,Government,Girls,76,48,61,77,58,59,29,408,4,2,3,3,4,2,1,0,0,0,
d102,c102,s110,p162,v174,Kayunga,Ntenjeru,Busaana Town Council,Namirembe Ward,Namirembe A,2022,Namirembe CU Primary School,Government,Girls,59,60,68,63,64,54,36,404,1,0,2,0,0,0,0,15,10,0,
d102,c102,s110,p162,v147,Kayunga,Ntenjeru,Busaana Town Council,Namirembe Ward,Namirembe B,2022,Namirembe Public Primary School,Government,Girls,22,20,18,12,6,0,0,78,1,2,0,1,1,0,0,0,0,0,
d102,c102,s111,p164,,Kayunga,Ntenjeru,Nazigo Town Council,Nazigo Ward,,2022,Grace Primary School,Private,Boys,15,18,24,22,25,21,9,134,1,0,0,0,0,0,0,15,13,15,
d102,c102,s111,p164,,Kayunga,Ntenjeru,Nazigo Town Council,Nazigo Ward,,2022,Grace Primary School,Private,Girls,10,20,20,18,20,18,4,110,0,0,1,0,0,0,0,10,8,0,
d102,c102,s112,p166,,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,,2022,Faithi Islamic Primary School,Private,Boys,15,25,30,26,23,31,21,171,0,0,0,0,0,0,0,20,13,20,
d102,c102,s112,p168,v253,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Kamuli,2022,Kamuli CU Primary School,Government,Boys,34,32,23,31,24,22,6,172,0,0,0,0,0,0,0,18,0,0,
d102,c102,s112,p168,v253,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Kamuli,2022,Kamuli UMEA Primary School,Government,Boys,80,41,45,59,52,35,23,335,2,0,0,1,2,0,0,0,0,0,
d102,c102,s112,p166,v247,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kibira,2022,Kangulumira CU Primary School,Government,Boys,80,50,70,69,79,79,44,471,1,2,4,1,0,1,1,30,10,15,
d102,c102,s112,p166,v238,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kangulumira,2022,Kangulumira Muslim Primary School,Government,Boys,86,51,75,39,46,26,20,343,2,0,3,0,1,0,0,0,0,0,
d102,c102,s112,p166,v242,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kiwugu,2022,Kangulumira RC Primary School,Government,Boys,65,70,71,59,97,85,58,505,0,0,0,0,0,0,0,0,0,0,
d102,c102,s112,p166,v239,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kasambya,2022,Kasambya Moslem Primary School,Government,Boys,99,49,65,45,48,28,9,343,2,3,2,3,1,3,0,0,0,0,
d102,c102,s112,p167,v250,Kayunga,Ntenjeru,Kangulumira Town Council,Kigayaza Ward,Kigayaza,2022,Kigayaza CU Primary School,Government,Boys,99,46,45,35,33,24,8,290,11,8,10,7,5,3,2,0,0,0,
d102,c102,s112,p168,v424,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Nongo,2022,Nongo CU Primary School Kangulumira,Government,Boys,25,27,22,19,18,17,7,135,2,0,0,1,0,0,0,2,0,0,
d102,c102,s112,p166,v243,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Soona,2022,Soona RC Primary School,Government,Boys,31,15,19,18,18,12,5,118,0,0,0,1,0,0,0,0,0,0,
d102,c102,s112,p166,,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,,2022,Faithi Islamic Primary School,Private,Girls,13,23,19,27,24,23,24,153,0,0,0,0,0,0,0,10,12,0,
d102,c102,s112,p168,v253,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Kamuli,2022,Kamuli CU Primary School,Government,Girls,36,23,26,37,33,36,6,197,1,0,0,1,1,0,0,12,0,0,
d102,c102,s112,p168,v253,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Kamuli,2022,Kamuli UMEA Primary School,Government,Girls,103,44,48,27,38,44,37,341,2,1,0,0,0,0,0,0,0,0,
d102,c102,s112,p166,v247,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kibira,2022,Kangulumira CU Primary School,Government,Girls,87,50,89,86,73,72,46,503,1,3,2,2,1,1,0,25,20,0,
d102,c102,s112,p166,v238,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kangulumira,2022,Kangulumira Muslim Primary School,Government,Girls,87,49,48,51,54,47,25,361,1,1,0,0,1,0,0,0,0,0,
d102,c102,s112,p166,v242,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kiwugu,2022,Kangulumira RC Primary School,Government,Girls,71,49,64,81,72,85,57,479,0,0,0,0,0,0,0,0,0,0,
d102,c102,s112,p166,v239,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Kasambya,2022,Kasambya Moslem Primary School,Government,Girls,93,44,51,51,47,47,23,356,3,2,1,1,2,3,5,0,0,0,
d102,c102,s112,p167,v250,Kayunga,Ntenjeru,Kangulumira Town Council,Kigayaza Ward,Kigayaza,2022,Kigayaza CU Primary School,Government,Girls,70,35,44,43,43,47,24,306,13,9,11,8,6,6,3,0,0,0,
d102,c102,s112,p168,v424,Kayunga,Ntenjeru,Kangulumira Town Council,Nakatundu Ward,Nongo,2022,Nongo CU Primary School Kangulumira,Government,Girls,29,16,13,28,25,18,14,143,1,3,1,1,0,2,1,1,0,0,
d102,c102,s112,p166,v243,Kayunga,Ntenjeru,Kangulumira Town Council,Kangulumira Ward,Soona,2022,Soona RC Primary School,Government,Girls,33,12,14,10,13,10,8,100,1,0,0,1,0,0,0,0,0,0,
d102,c101,s113,p171,v456,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa I,2022,Kitimbwa CU Primary School,Government,Boys,74,49,41,57,40,49,29,339,0,0,1,0,0,2,0,0,0,0,
d102,c101,s113,p171,v457,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa II,2022,Kitimbwa Light SDA Primary School,Government,Boys,89,45,56,56,70,46,23,385,3,2,3,1,3,2,1,15,0,15,
d102,c101,s113,p171,v457,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa II,2022,Kitimbwa RC Primary School,Government,Boys,34,24,31,52,44,29,31,245,4,3,4,5,4,2,1,0,0,0,
d102,c101,s113,p171,v456,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa I,2022,Kitimbwa UMEA Primary School,Government,Boys,45,42,46,29,39,19,5,225,4,6,9,1,0,0,0,9,5,0,
d102,c101,s113,p169,v448,Kayunga,Bbaale,Kitimbwa Town Council,Kyerima Ward,Kyerima A,2022,Kyerima CU Primary School,Government,Boys,73,68,47,48,45,46,31,358,1,1,1,0,1,2,1,0,0,0,
d102,c101,s113,p169,v449,Kayunga,Bbaale,Kitimbwa Town Council,Kyerima Ward,Kyerima B,2022,Kyerima UMEA Primary School,Government,Boys,56,54,45,46,49,22,14,286,3,2,2,0,1,0,0,0,0,0,
d102,c101,s113,p171,v459,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kyetume A,2022,Kyetume High Primary School,Government,Boys,80,70,44,51,45,30,33,353,1,0,0,1,0,0,0,0,0,0,
d102,c101,s113,p171,v459,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kyetume A,2022,Kyetume Kabaganda Primary School,Government,Boys,31,26,18,25,21,27,8,156,0,1,2,0,0,1,1,0,0,0,
d102,c101,s113,p171,v456,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa I,2022,Kitimbwa CU Primary School,Government,Girls,55,50,59,55,64,39,33,355,0,0,0,1,0,0,0,0,0,0,
d102,c101,s113,p171,v457,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa II,2022,Kitimbwa Light SDA Primary School,Government,Girls,87,47,54,59,70,87,32,436,1,3,1,1,1,2,1,22,0,0,
d102,c101,s113,p171,v457,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa II,2022,Kitimbwa RC Primary School,Government,Girls,31,23,48,44,42,51,31,270,2,4,4,1,2,5,3,0,0,0,
d102,c101,s113,p171,v456,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kitimbwa I,2022,Kitimbwa UMEA Primary School,Government,Girls,27,36,36,21,33,24,11,188,8,2,6,3,0,2,0,10,9,0,
d102,c101,s113,p169,v448,Kayunga,Bbaale,Kitimbwa Town Council,Kyerima Ward,Kyerima A,2022,Kyerima CU Primary School,Government,Girls,48,59,48,43,40,40,43,321,0,0,1,0,0,3,2,0,0,0,
d102,c101,s113,p169,v449,Kayunga,Bbaale,Kitimbwa Town Council,Kyerima Ward,Kyerima B,2022,Kyerima UMEA Primary School,Government,Girls,48,50,42,36,48,29,27,280,2,0,0,0,0,0,1,0,0,0,
d102,c101,s113,p171,v459,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kyetume A,2022,Kyetume High Primary School,Government,Girls,70,75,43,41,37,40,27,333,0,2,0,1,0,0,0,0,0,0,
d102,c101,s113,p171,v459,Kayunga,Bbaale,Kitimbwa Town Council,Wabuyinja Ward,Kyetume A,2022,Kyetume Kabaganda Primary School,Government,Girls,42,29,32,23,15,17,28,186,1,1,2,0,0,1,1,0,0,0,
d102,c101,s101,p123,v177,Kayunga,Bbaale,Galiraya,Galiraya,Galiraya,2023,Galiraya CU Primary School,Government,Boys,51,36,36,30,20,12,18,203,,,,,,,,,,,4
d102,c101,s101,p125,v190,Kayunga,Bbaale,Galiraya,Kasokwe,Kasokwe A,2023,Kasokwe CU Primary School,Government,Boys,136,101,64,45,53,27,15,441,,,,,,,,,,,18
d102,c101,s101,p127,v203,Kayunga,Bbaale,Galiraya,Kirasa,Kirasa Central,2023,Kirasa CU Primary School,Government,Boys,68,30,20,20,12,10,17,177,,,,,,,,,,,13
d102,c101,s101,p127,v204,Kayunga,Bbaale,Galiraya,Kirasa,Kiwenda,2023,Kiwenda Primary School,Government,Boys,78,57,52,30,20,13,14,264,,,,,,,,,,,25
d102,c101,s101,p126,v198,Kayunga,Bbaale,Galiraya,Namayuge,Nakatuli,2023,Nakatuli RC Primary School,Government,Boys,123,38,32,27,18,14,7,259,,,,,,,,,,,14
d102,c101,s101,p124,v189,Kayunga,Bbaale,Galiraya,Namalere,Namalere,2023,Namalere Primary School,Government,Boys,60,51,46,66,48,42,42,355,,,,,,,,,,,30
d102,c101,s101,p126,v197,Kayunga,Bbaale,Galiraya,Namayuge,Nabityanka,2023,Namayuge Primary School,Government,Boys,131,90,77,55,49,42,14,458,,,,,,,,,,,50
d102,c101,s101,p128,v210,Kayunga,Bbaale,Galiraya,Ntimba,Kawongo B,2023,Ntimba Primary School,Government,Boys,108,58,51,50,44,20,29,360,,,,,,,,,,,12
d102,c101,s101,p126,v200,Kayunga,Bbaale,Galiraya,Namayuge,Sokoso,2023,Sokoso Primary School,Government,Boys,107,52,44,39,37,11,0,290,,,,,,,,,,,4
d102,c101,s101,p123,v176,Kayunga,Bbaale,Galiraya,Galiraya,Busungire,2023,St Andrew Busungire RC Primary School,Government,Boys,154,74,48,61,32,36,13,418,,,,,,,,,,,72
d102,c101,s101,p123,v178,Kayunga,Bbaale,Galiraya,Galiraya,Kidibya A,2023,St Kizito Kidibya Primary School,Government,Boys,48,35,25,18,14,18,13,171,,,,,,,,,,,10
d102,c101,s101,p123,v177,Kayunga,Bbaale,Galiraya,Galiraya,Galiraya,2023,Galiraya CU Primary School,Government,Girls,40,27,31,21,16,20,22,177,,,,,,,,,,,8
d102,c101,s101,p125,v190,Kayunga,Bbaale,Galiraya,Kasokwe,Kasokwe A,2023,Kasokwe CU Primary School,Government,Girls,101,89,42,56,44,29,20,381,,,,,,,,,,,12
d102,c101,s101,p127,v203,Kayunga,Bbaale,Galiraya,Kirasa,Kirasa Central,2023,Kirasa CU Primary School,Government,Girls,75,34,17,23,8,12,19,188,,,,,,,,,,,11
d102,c101,s101,p127,v204,Kayunga,Bbaale,Galiraya,Kirasa,Kiwenda,2023,Kiwenda Primary School,Government,Girls,56,37,51,42,15,10,12,223,,,,,,,,,,,15
d102,c101,s101,p126,v198,Kayunga,Bbaale,Galiraya,Namayuge,Nakatuli,2023,Nakatuli RC Primary School,Government,Girls,80,35,39,26,34,18,10,242,,,,,,,,,,,17
d102,c101,s101,p124,v189,Kayunga,Bbaale,Galiraya,Namalere,Namalere,2023,Namalere Primary School,Government,Girls,63,50,44,55,48,52,52,364,,,,,,,,,,,40
d102,c101,s101,p126,v197,Kayunga,Bbaale,Galiraya,Namayuge,Nabityanka,2023,Namayuge Primary School,Government,Girls,157,65,70,50,47,32,16,437,,,,,,,,,,,49
d102,c101,s101,p128,v210,Kayunga,Bbaale,Galiraya,Ntimba,Kawongo B,2023,Ntimba Primary School,Government,Girls,116,52,40,45,46,16,24,339,,,,,,,,,,,18
d102,c101,s101,p126,v200,Kayunga,Bbaale,Galiraya,Namayuge,Sokoso,2023,Sokoso Primary School,Government,Girls,110,33,26,30,24,6,0,229,,,,,,,,,,,0
d102,c101,s101,p123,v176,Kayunga,Bbaale,Galiraya,Galiraya,Busungire,2023,St Andrew Busungire RC Primary School,Government,Girls,117,78,46,42,47,31,10,371,,,,,,,,,,,56
d102,c101,s101,p123,v178,Kayunga,Bbaale,Galiraya,Galiraya,Kidibya A,2023,St Kizito Kidibya Primary School,Government,Girls,59,55,45,20,19,27,17,242,,,,,,,,,,,11
d102,c101,s102,p109,v101,Kayunga,Bbaale,Bbaale,Bbaale,Bbaale East,2023,Bbaale CU Primary School,Government,Boys,224,61,90,96,100,87,61,719,,,,,,,,,,,370
d102,c101,s102,p111,v113,Kayunga,Bbaale,Bbaale,Kavule,Gayaza,2023,Gayaza CU Primary School,Government,Boys,0,0,0,0,0,0,0,0,,,,,,,,,,,0
d102,c101,s102,p110,v110,Kayunga,Bbaale,Bbaale,Misanga,Misanga B,2023,Misanga CU Primary School,Government,Boys,75,27,39,29,26,26,22,244,,,,,,,,,,,21
d102,c101,s102,p112,v118,Kayunga,Bbaale,Bbaale,Mugongo,Mugongo East,2023,Mugongo Primary School,Government,Boys,60,48,32,49,35,32,10,266,,,,,,,,,,,18
d102,c101,s102,p111,v116,Kayunga,Bbaale,Bbaale,Kavule,Namataala,2023,Namataala Primary School,Government,Boys,64,65,40,50,46,36,20,321,,,,,,,,,,,26
d102,c101,s102,p113,v122,Kayunga,Bbaale,Bbaale,Kokotero,Tangoye,2023,Tangoye Parents Primary School,Government,Boys,0,0,0,0,0,0,0,0,,,,,,,,,,,0
d102,c101,s102,p109,v101,Kayunga,Bbaale,Bbaale,Bbaale,Bbaale East,2023,Bbaale CU Primary School,Government,Girls,229,77,106,97,108,87,74,778,,,,,,,,,,,263
d102,c101,s102,p111,v113,Kayunga,Bbaale,Bbaale,Kavule,Gayaza,2023,Gayaza CU Primary School,Government,Girls,0,0,0,0,0,0,0,0,,,,,,,,,,,0
d102,c101,s102,p110,v110,Kayunga,Bbaale,Bbaale,Misanga,Misanga B,2023,Misanga CU Primary School,Government,Girls,55,35,33,31,24,14,18,210,,,,,,,,,,,24
d102,c101,s102,p112,v118,Kayunga,Bbaale,Bbaale,Mugongo,Mugongo East,2023,Mugongo Primary School,Government,Girls,55,44,51,45,52,35,9,291,,,,,,,,,,,12
d102,c101,s102,p111,v116,Kayunga,Bbaale,Bbaale,Kavule,Namataala,2023,Namataala Primary School,Government,Girls,62,60,36,42,31,29,19,279,,,,,,,,,,,24
d102,c101,s102,p113,v122,Kayunga,Bbaale,Bbaale,Kokotero,Tangoye,2023,Tangoye Parents Primary School,Government,Girls,0,0,0,0,0,0,0,0,,,,,,,,,,,0
d102,c101,s103,p152,v277,Kayunga,Bbaale,Kayonza,Kamusabi,Bugatto,2023,Bugatto RC Primary School,Government,Boys,68,59,52,42,45,31,17,314,,,,,,,,,,,14
d102,c101,s103,p154,v298,Kayunga,Bbaale,Kayonza,Kitwe,Bugoma,2023,Bugoma Primary School,Government,Boys,80,66,43,38,39,31,14,311,,,,,,,,,,,10
d102,c101,s103,p152,v279,Kayunga,Bbaale,Kayonza,Kamusabi,Bugonya B,2023,Bugonya CU Primary School,Government,Boys,50,32,31,32,36,27,14,222,,,,,,,,,,,16
d102,c101,s103,p158,v332,Kayunga,Bbaale,Kayonza,Namizo,Bujwaya,2023,Bujwaya CU Primary School,Government,Boys,55,39,64,38,24,23,15,258,,,,,,,,,,,0
d102,c101,s103,p154,v299,Kayunga,Bbaale,Kayonza,Kitwe,Busabira,2023,Busabira Parents Primary School,Government,Boys,74,70,48,40,34,32,20,318,,,,,,,,,,,0
d102,c101,s103,p150,v269,Kayunga,Bbaale,Kayonza,Balisanga,Nzingu,2023,Bwalala Primary School,Government,Boys,54,42,50,45,46,50,14,301,,,,,,,,,,,3
d102,c101,s103,p156,v315,Kayunga,Bbaale,Kayonza,Nakyesanja,Kakiika A,2023,Kakiika Parents Primary School,Government,Boys,47,50,44,50,21,25,10,247,,,,,,,,,,,15
d102,c101,s103,p152,v281,Kayunga,Bbaale,Kayonza,Kamusabi,Kamusabi,2023,Kamusabi Primary School,Government,Boys,77,39,25,35,28,17,16,237,,,,,,,,,,,12
d102,c101,s103,p153,v289,Kayunga,Bbaale,Kayonza,Kanywero,Katugo,2023,Kanywero Public Primary School,Government,Boys,63,45,33,25,31,24,4,225,,,,,,,,,,,12
d102,c101,s103,p157,v333,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota East,2023,Kawolokota CU Primary School,Government,Boys,70,59,73,55,36,50,30,373,,,,,,,,,,,17
d102,c101,s103,p157,v323,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota West,2023,Kawolokota RC Primary School,Government,Boys,97,82,67,72,60,48,29,455,,,,,,,,,,,28
d102,c101,s103,p157,v324,Kayunga,Bbaale,Kayonza,Namaliri,Kayonza,2023,Kayonza Primary School,Government,Boys,62,47,45,30,28,31,21,264,,,,,,,,,,,9
d102,c101,s103,p156,v318,Kayunga,Bbaale,Kayonza,Nakyesanja,Kirimantogo,2023,Kirimantoogo RC Primary School,Government,Boys,59,20,30,20,20,10,7,166,,,,,,,,,,,7
d102,c101,s103,p150,v264,Kayunga,Bbaale,Kayonza,Balisanga,Kirisiru,2023,Kirisiru CU Primary School,Government,Boys,48,36,43,30,25,1,4,187,,,,,,,,,,,7
d102,c101,s103,p154,v301,Kayunga,Bbaale,Kayonza,Kitwe,Kyamugongo A,2023,Kitwe RC Primary School,Government,Boys,87,67,69,78,63,64,23,451,,,,,,,,,,,0
d102,c101,s103,p158,v297,Kayunga,Bbaale,Kayonza,Namizo,Wunga,2023,Kyebuye RC Primary School,Government,Boys,117,56,39,22,38,22,20,314,,,,,,,,,,,0
d102,c101,s103,p157,v328,Kayunga,Bbaale,Kayonza,Namaliri,Lugasa East,2023,Lugasa Primary School,Government,Boys,75,62,70,43,44,41,24,359,,,,,,,,,,,12
d102,c101,s103,p152,v285,Kayunga,Bbaale,Kayonza,Kamusabi,Lukonda,2023,Lukonda Public Primary School,Government,Boys,73,85,47,55,36,32,17,345,,,,,,,,,,,9
d102,c101,s103,p153,v293,Kayunga,Bbaale,Kayonza,Kanywero,Kiseeta B,2023,Lwabyata Parents Primary School,Government,Boys,160,85,74,50,57,26,18,470,,,,,,,,,,,6
d102,c101,s103,p155,v308,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa IV,2023,Nakyessa Bright Future Primary School,Government,Boys,80,38,47,43,46,44,28,326,,,,,,,,,,,17
d102,c101,s103,p155,v307,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa III,2023,Nakyessa CU Primary School,Government,Boys,41,26,31,23,27,30,20,198,,,,,,,,,,,19
d102,c101,s103,p155,v308,Kayunga,Bbaale,Kayonza,Nakyesa,Nakyesa IV,2023,Nakyessa Moslem Primary School,Government,Boys,80,67,57,66,42,46,41,399,,,,,,,,,,,80
d102,c101,s103,p155,v310,Kayunga,Bbaale,Kayonza,Nakyesa,Namatogonya II,2023,Namatogonya CU Primary School,Government,Boys,39,40,42,30,24,26,7,208,,,,,,,,,,,13
d102,c101,s103,p158,v334,Kayunga,Bbaale,Kayonza,Namizo,Namavundu A,2023,Namavundu Primary School,Government,Boys,59,47,29,27,28,22,6,218,,,,,,,,,,,0
d102,c101,s103,p158,v335,Kayunga,Bbaale,Kayonza,Namizo,Namizo A,2023,Namizo UMEA Primary School,Government,Boys,98,85,69,38,40,33,20,383,,,,,,,,,,,13
d102,c102,s103,p158,v337,Kayunga,Ntenjeru,Kayonza,Namizo,Nawansama,2023,Nawansama UMEA Koran Primary School,Government,Boys,0,0,0,0,0,0,0,0,,,,,,,,,,,0
d102,c101,s103,p151,v275,Kayunga,Bbaale,Kayonza,Kafumba,Nyondo A,2023,Nyondo RC Primary School,Government,Boys,110,31,69,68,56,34,30,398,,,,,,,,,,,33
d102,c101,s103,p157,v330,Kayunga,Bbaale,Kayonza,Namaliri,Nakabango,2023,St Jude Kayonza RC Primary School,Government,Boys,15,12,19,16,12,11,12,97,,,,,,,,,,,10
d102,c101,s103,p153,v295,Kayunga,Bbaale,Kayonza,Kanywero,Tindian,2023,Tindyani Modern Primary School,Government,Boys,76,35,33,29,27,20,5,225,,,,,,,,,,,37
d102,c101,s103,p153,v287,Kayunga,Bbaale,Kayonza,Kanywero,Wabunyonyi,2023,Wabunyonyi CU Primary School,Government,Boys,70,25,40,30,30,27,12,234,,,,,,,,,,,20
d102,c101,s103,p153,v297,Kayunga,Bbaale,Kayonza,Kanywero,Wunga,2023,Wunga Primary School,Government,Boys,53,33,39,19,14,7,2,167,,,,,,,,,,,0
d102,c101,s103,p152,v277,Kayunga,Bbaale,Kayonza,Kamusabi,Bugatto,2023,Bugatto RC Primary School,Government,Girls,66,48,45,48,45,43,21,316,,,,,,,,,,,9
d102,c101,s103,p154,v298,Kayunga,Bbaale,Kayonza,Kitwe,Bugoma,2023,Bugoma Primary School,Government,Girls,75,48,37,37,42,37,11,287,,,,,,,,,,,9
d102,c101,s103,p152,v279,Kayunga,Bbaale,Kayonza,Kamusabi,Bugonya B,2023,Bugonya CU Primary School,Government,Girls,56,48,37,32,37,28,20,258,,,,,,,,,,,21
d102,c101,s103,p158,v332,Kayunga,Bbaale,Kayonza,Namizo,Bujwaya,2023,Bujwaya CU Primary School,Government,Girls,48,32,44,40,49,18,18,249,,,,,,,,,,,0
d102,c101,s103,p154,v299,Kayunga,Bbaale,Kayonza,Kitwe,Busabira,2023,Busabira Parents Primary School,Government,Girls,86,80,54,46,42,38,30,376,,,,,,,,,,,0
d102,c101,s103,p150,v269,Kayunga,Bbaale,Kayonza,Balisanga,Nzingu,2023,Bwalala Primary School,Government,Girls,69,37,48,46,58,40,24,322,,,,,,,,,,,2
d102,c101,s103,p156,v315,Kayunga,Bbaale,Kayonza,Nakyesanja,Kakiika A,2023,Kakiika Parents Primary School,Government,Girls,41,60,50,48,35,32,23,289,,,,,,,,,,,21
d102,c101,s103,p152,v281,Kayunga,Bbaale,Kayonza,Kamusabi,Kamusabi,2023,Kamusabi Primary School,Government,Girls,82,45,36,37,28,19,12,259,,,,,,,,,,,8
d102,c101,s103,p153,v289,Kayunga,Bbaale,Kayonza,Kanywero,Katugo,2023,Kanywero Public Primary School,Government,Girls,67,55,38,30,20,28,1,239,,,,,,,,,,,10
d102,c101,s103,p157,v333,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota East,2023,Kawolokota CU Primary School,Government,Girls,75,59,62,36,40,40,43,355,,,,,,,,,,,11
d102,c101,s103,p157,v323,Kayunga,Bbaale,Kayonza,Namaliri,Kawolokota West,2023,Kawolokota RC Primary School,Government,Girls,101,87,84,75,65,60,36,508,,,,,,,,,,,67
